,0,1,data_order,label_order,labels
653,-27.950066,16.28026,True,False,4
654,24.738525,-6.7234516,True,False,0
655,56.638424,16.195263,True,False,3
656,-7.685844,16.668095,True,False,2
657,-45.324436,-9.485903,False,True,-1
658,-2.810746,24.560244,False,True,-1
659,-3.9156656,18.822554,False,True,-1
660,22.994371,19.634241,False,True,-1
661,3.9425533,-41.27254,False,True,-1
662,1.1360011,-44.909386,False,True,-1
663,-18.80947,39.332996,False,True,-1
664,6.372914,-43.013145,False,True,-1
665,54.24799,2.4733207,False,True,-1
666,-27.245632,8.143559,False,True,-1
667,3.2963393,-16.544855,False,True,-1
668,-47.032528,-5.624016,False,True,-1
669,-27.351002,10.786526,False,True,-1
670,-7.6186166,13.635631,False,True,-1
671,-3.9722838,21.355951,False,True,-1
672,10.257391,-17.522625,False,True,-1
673,22.098919,8.0917425,False,True,-1
674,-26.636036,25.72494,False,True,-1
675,10.081584,-46.994576,False,True,-1
676,25.064108,19.857994,False,True,-1
677,22.292393,12.095359,False,True,-1
678,-13.957787,39.60235,False,True,-1
679,-44.761646,-10.0400095,False,True,-1
680,-45.859097,-7.175323,False,True,-1
681,-23.390282,-25.72135,False,True,-1
682,50.164185,-7.4056506,False,True,-1
683,22.963295,18.979136,False,True,-1
684,-8.739093,-58.92258,False,True,-1
685,25.10163,-3.8754845,False,True,-1
686,-1.1273196,-47.27814,False,True,-1
687,-10.193575,-57.99151,False,True,-1
688,-7.4500766,-57.404034,False,True,-1
689,-4.730811,18.065262,False,True,-1
690,24.882187,-6.5916734,False,True,-1
691,-7.80908,-55.731243,False,True,-1
692,-26.22115,25.677837,False,True,-1
693,-45.911285,-7.7940154,False,True,-1
694,-28.761368,23.060291,False,True,-1
695,-0.92189044,-46.252117,False,True,-1
696,51.606285,-4.28709,False,True,-1
697,55.11941,1.9737316,False,True,-1
698,25.44934,5.525779,False,True,-1
699,-6.233384,32.796906,False,True,-1
700,53.02699,1.7097,False,True,-1
701,24.864391,7.3535438,False,True,-1
702,-28.274164,8.196737,True,False,4
703,23.042141,2.1944318,True,False,0
704,-3.447239,19.36556,True,False,2
705,-8.920452,9.425023,True,False,2
706,-27.982386,17.028181,True,False,4
707,-3.9851553,21.003813,True,False,2
708,57.027187,16.127295,True,False,3
709,4.0023003,-16.69324,True,False,5
710,0.43160376,-51.079796,True,False,1
711,-44.814476,-10.895147,False,True,-1
712,-27.853455,31.29931,False,True,-1
713,-10.723588,-18.881395,False,True,-1
714,-21.416,-24.064507,False,True,-1
715,24.224733,21.04263,False,True,-1
716,3.874176,-42.05198,False,True,-1
717,27.329926,28.168186,False,True,-1
718,50.66791,-7.1239767,False,True,-1
719,-24.172228,33.69364,False,True,-1
720,6.9003196,-17.386045,False,True,-1
721,23.417933,0.96771467,False,True,-1
722,-3.9144306,18.380194,False,True,-1
723,-27.71241,10.919905,False,True,-1
724,-1.2337173,-15.847838,False,True,-1
725,-8.985899,-18.634989,False,True,-1
726,10.536903,-17.550179,False,True,-1
727,-8.016605,14.42156,False,True,-1
728,54.651974,5.481986,False,True,-1
729,-22.25121,-25.121527,False,True,-1
730,-27.420053,30.834259,False,True,-1
731,-27.844784,23.31338,False,True,-1
732,11.364272,-46.53237,False,True,-1
733,-4.132225,30.52808,False,True,-1
734,-12.280744,-19.303675,False,True,-1
735,26.688213,28.772821,False,True,-1
736,50.795696,-5.533476,False,True,-1
737,-5.4054275,28.48288,False,True,-1
738,-7.1920958,-59.093483,False,True,-1
739,24.371689,-0.76816064,False,True,-1
740,0.9929881,-44.648155,False,True,-1
741,-7.796376,-57.227436,False,True,-1
742,-5.919294,-56.596676,False,True,-1
743,-4.090574,22.195345,False,True,-1
744,24.53364,-5.686176,False,True,-1
745,-7.1043763,-55.360725,False,True,-1
746,-25.298273,29.905418,False,True,-1
747,-44.267406,-10.584058,False,True,-1
748,-27.985022,32.04119,False,True,-1
749,1.6136227,-41.3791,False,True,-1
750,50.015976,-9.171645,False,True,-1
751,-44.61664,-9.784098,False,True,-1
752,23.73359,14.003297,False,True,-1
753,-7.133376,38.010475,False,True,-1
754,50.479984,-6.933506,False,True,-1
755,23.12064,16.674538,False,True,-1
756,-10.753173,3.5463915,True,False,2
757,58.819363,15.235689,True,False,3
758,0.040718537,-15.679846,True,False,5
759,24.797787,-5.788406,True,False,0
760,25.17968,-2.2688498,True,False,0
761,-4.7307987,18.06526,True,False,2
762,-11.469694,-57.342316,True,False,1
763,55.920837,11.180904,True,False,3
764,25.025913,7.7735524,True,False,0
765,5.978464,-42.90764,False,True,-1
766,2.366105,-41.21071,False,True,-1
767,-7.0309606,-18.832306,False,True,-1
768,-19.923758,-23.469631,False,True,-1
769,-3.9890544,26.576029,False,True,-1
770,-26.86901,23.29791,False,True,-1
771,50.01362,-8.331723,False,True,-1
772,-13.721272,-19.44881,False,True,-1
773,-26.145449,26.34987,False,True,-1
774,9.563506,-17.236847,False,True,-1
775,58.30252,15.064183,False,True,-1
776,22.819466,3.893237,False,True,-1
777,-27.585438,9.202002,False,True,-1
778,-5.935083,-56.46524,False,True,-1
779,-3.1123915,-53.461784,False,True,-1
780,-12.222077,5.7183385,False,True,-1
781,25.206047,1.0632315,False,True,-1
782,0.078576185,-51.822666,False,True,-1
783,-44.267406,-10.584058,False,True,-1
784,4.1573052,-42.20436,False,True,-1
785,-2.377328,24.047243,False,True,-1
786,25.490648,28.049578,False,True,-1
787,-21.915964,35.471542,False,True,-1
788,54.563602,-0.04570478,False,True,-1
789,-14.467347,40.32423,False,True,-1
790,-5.680466,33.46804,False,True,-1
791,23.18537,17.409874,False,True,-1
792,-28.172085,7.8315716,False,True,-1
793,-9.30609,10.940813,False,True,-1
794,20.798204,9.094926,False,True,-1
795,-10.542501,8.716911,False,True,-1
796,56.157684,9.831585,False,True,-1
797,0.3067517,-48.994682,False,True,-1
798,57.506855,17.68534,False,True,-1
799,4.6197276,-16.844881,False,True,-1
800,-7.400874,25.049831,False,True,-1
801,-21.597332,35.033546,False,True,-1
802,-27.907902,30.667244,False,True,-1
803,-9.610368,-19.072723,False,True,-1
804,-18.259674,38.56011,False,True,-1
805,-16.378016,-21.439342,False,True,-1
806,24.080877,14.60379,False,True,-1
807,49.478764,-9.783203,False,True,-1
808,-16.49972,-21.1208,False,True,-1
809,4.1282244,-44.70232,False,True,-1
810,-27.077335,16.74367,True,False,4
811,20.04537,11.629003,True,False,0
812,-14.45285,-19.517439,True,False,5
813,2.3216805,-16.702583,True,False,5
814,23.612604,11.667342,True,False,0
815,52.07775,-6.1517124,True,False,3
816,55.12602,10.067144,True,False,3
817,54.773884,4.9334474,True,False,3
818,25.050863,21.544235,True,False,0
819,14.398018,-48.056355,False,True,-1
820,-16.042915,38.46393,False,True,-1
821,-4.113295,32.47966,False,True,-1
822,14.600618,-48.356556,False,True,-1
823,14.3377695,-47.965233,False,True,-1
824,51.105934,-8.036921,False,True,-1
825,48.319267,-11.888895,False,True,-1
826,14.398018,-48.056355,False,True,-1
827,25.324112,25.953503,False,True,-1
828,-3.804738,-16.06421,False,True,-1
829,-28.244812,20.858736,False,True,-1
830,-4.2085,26.324217,False,True,-1
831,-1.4982848,-47.121227,False,True,-1
832,-6.9715123,19.076693,False,True,-1
833,-5.332376,26.957695,False,True,-1
834,23.33397,2.522634,False,True,-1
835,54.830605,6.3975163,False,True,-1
836,-23.119576,33.481747,False,True,-1
837,-25.79379,-26.534357,False,True,-1
838,-25.923368,-26.48623,False,True,-1
839,-3.3291821,29.824915,False,True,-1
840,-26.335903,-26.140013,False,True,-1
841,-44.034946,-11.516348,False,True,-1
842,-23.21196,-24.699587,False,True,-1
843,-8.530567,37.912746,False,True,-1
844,-8.645085,37.958504,False,True,-1
845,50.373444,-8.290706,False,True,-1
846,-5.240463,-52.690147,False,True,-1
847,-28.211905,17.501047,False,True,-1
848,4.497886,-43.069324,False,True,-1
849,-4.475589,-53.894566,False,True,-1
850,-27.661545,25.10433,False,True,-1
851,-5.4729137,31.698587,False,True,-1
852,55.475197,9.632886,False,True,-1
853,24.876162,8.372428,False,True,-1
854,-23.615616,33.02321,False,True,-1
855,-13.739215,40.00681,False,True,-1
856,-5.8122816,37.798626,False,True,-1
857,-22.568405,-24.625673,False,True,-1
858,-13.367899,39.823647,False,True,-1
859,-25.38608,-26.613634,False,True,-1
860,25.271381,25.185732,False,True,-1
861,26.930567,30.880022,False,True,-1
862,27.09876,28.865526,False,True,-1
863,11.132317,-45.951942,False,True,-1
864,-11.1679125,-58.30472,True,False,1
865,58.30265,17.388952,True,False,3
866,57.2894,16.955696,True,False,3
867,24.33707,-6.6425853,True,False,0
868,-25.790184,7.0739446,True,False,4
869,-11.415808,11.357948,True,False,2
870,-12.377387,2.757967,True,False,2
871,-12.403481,-56.649506,True,False,1
872,7.675513,-16.924887,True,False,5
873,-5.522362,23.90323,False,True,-1
874,56.027145,7.496716,False,True,-1
875,23.293938,1.9607413,False,True,-1
876,-10.181855,-18.448086,False,True,-1
877,0.40418303,-49.466957,False,True,-1
878,55.761787,8.58621,False,True,-1
879,6.563224,-49.011227,False,True,-1
880,0.47205377,-51.438038,False,True,-1
881,-2.1652467,-53.488476,False,True,-1
882,22.346478,4.3829174,False,True,-1
883,-29.024357,21.674189,False,True,-1
884,-27.475784,31.947037,False,True,-1
885,21.323286,10.627302,False,True,-1
886,-3.5987108,25.738173,False,True,-1
887,-20.180958,-22.425714,False,True,-1
888,-4.705736,-55.373302,False,True,-1
889,-26.141722,30.840574,False,True,-1
890,25.336384,25.593466,False,True,-1
891,-25.700932,-25.948872,False,True,-1
892,24.706919,28.757647,False,True,-1
893,-20.997812,34.87018,False,True,-1
894,-13.908342,39.661625,False,True,-1
895,25.795368,28.21341,False,True,-1
896,-21.594162,-23.859812,False,True,-1
897,-6.4324827,38.244625,False,True,-1
898,48.833683,-11.032339,False,True,-1
899,25.175745,25.88021,False,True,-1
900,-28.011084,13.476127,False,True,-1
901,-5.5401063,17.522457,False,True,-1
902,-46.455593,-8.026098,False,True,-1
903,-0.58953696,-17.004759,False,True,-1
904,-8.490372,-17.644749,False,True,-1
905,-6.6753764,30.73333,False,True,-1
906,8.537004,-17.271854,False,True,-1
907,25.002813,12.895811,False,True,-1
908,51.235847,-4.736803,False,True,-1
909,-25.700932,-25.948872,False,True,-1
910,12.165572,-46.08568,False,True,-1
911,-22.962782,34.594265,False,True,-1
912,-14.895029,40.630825,False,True,-1
913,-44.060802,-11.544033,False,True,-1
914,-6.0282283,32.051815,False,True,-1
915,-8.206507,37.84176,False,True,-1
916,14.448751,-48.141594,False,True,-1
917,50.01362,-8.331723,False,True,-1
918,-10.508512,3.682202,True,False,2
919,24.551216,-4.2685456,True,False,0
920,0.6146568,-16.05517,True,False,5
921,-11.697157,4.654195,True,False,2
922,57.64366,14.892125,True,False,3
923,-3.9779477,-53.372417,True,False,1
924,-12.134887,3.7437248,True,False,2
925,-10.462731,11.545745,True,False,2
926,54.631283,5.085571,True,False,3
927,-44.786873,-9.418292,False,True,-1
928,-28.45,26.822811,False,True,-1
929,-6.554249,-18.700035,False,True,-1
930,50.65307,-7.5471706,False,True,-1
931,23.397459,16.239435,False,True,-1
932,23.243013,12.328091,False,True,-1
933,9.896997,-46.61664,False,True,-1
934,-12.6536665,-19.57415,False,True,-1
935,-26.095182,30.059076,False,True,-1
936,-26.985691,7.3620534,False,True,-1
937,7.378285,-17.30216,False,True,-1
938,56.818523,9.878575,False,True,-1
939,-10.579708,7.216074,False,True,-1
940,5.131695,-16.422747,False,True,-1
941,-27.897053,25.967838,False,True,-1
942,-26.201334,9.376171,False,True,-1
943,6.4469123,-16.458132,False,True,-1
944,53.915222,5.232065,False,True,-1
945,24.944124,18.97334,False,True,-1
946,-45.859097,-7.175323,False,True,-1
947,-5.9311347,-18.600887,False,True,-1
948,8.28232,-45.249264,False,True,-1
949,4.8282814,-43.39885,False,True,-1
950,0.51655996,-48.242214,False,True,-1
951,27.154371,24.94739,False,True,-1
952,-21.475616,36.099934,False,True,-1
953,1.993852,-49.84991,False,True,-1
954,23.259655,-3.685068,False,True,-1
955,23.846123,0.38120013,False,True,-1
956,22.578905,7.237039,False,True,-1
957,57.728737,16.856472,False,True,-1
958,-8.176411,12.084012,False,True,-1
959,-28.556509,22.637016,False,True,-1
960,-11.728868,3.4417129,False,True,-1
961,7.67862,-15.961796,False,True,-1
962,-26.741983,24.990812,False,True,-1
963,6.2276616,-43.373707,False,True,-1
964,-46.49654,-7.299362,False,True,-1
965,0.09899118,-45.111187,False,True,-1
966,24.606937,21.882092,False,True,-1
967,-27.263582,31.135895,False,True,-1
968,-3.3867674,20.607904,False,True,-1
969,-6.8849607,36.51565,False,True,-1
970,6.040237,-48.835716,False,True,-1
971,-6.5020456,-17.08735,False,True,-1
972,-6.531018,-58.894547,True,False,1
973,-1.7153989,-17.295609,True,False,5
974,-2.6440692,23.379019,True,False,2
975,-7.1381454,-57.258503,True,False,1
976,-3.418404,20.29122,True,False,2
977,53.813248,-0.8639858,True,False,3
978,-10.412709,11.835833,True,False,2
979,54.750015,2.3503947,True,False,3
980,7.3752213,-43.683777,True,False,1
981,-24.665468,-26.6242,False,True,-1
982,-44.84066,-10.965455,False,True,-1
983,4.8342633,-41.944187,False,True,-1
984,26.89238,29.184017,False,True,-1
985,-14.725094,39.282185,False,True,-1
986,-3.864285,31.10221,False,True,-1
987,-24.826885,-26.077831,False,True,-1
988,10.418709,-46.7928,False,True,-1
989,-16.6601,-20.669119,False,True,-1
990,-6.516937,-59.34833,False,True,-1
991,-2.8765764,-16.697079,False,True,-1
992,-2.7866828,23.621489,False,True,-1
993,-7.294841,-57.330357,False,True,-1
994,-4.8516774,20.019623,False,True,-1
995,52.818665,-2.1803753,False,True,-1
996,-9.575708,11.888632,False,True,-1
997,53.681324,2.5699003,False,True,-1
998,8.128172,-44.335186,False,True,-1
999,-24.46735,-26.758238,False,True,-1
1000,-44.267406,-10.584058,False,True,-1
1001,4.4346304,-41.831013,False,True,-1
1002,26.89238,29.184017,False,True,-1
1003,-15.731226,39.44374,False,True,-1
1004,-4.2144146,30.81225,False,True,-1
1005,-25.001226,-26.295748,False,True,-1
1006,10.081405,-46.99438,False,True,-1
1007,-15.804966,-20.527752,False,True,-1
1008,23.239317,-0.4310523,False,True,-1
1009,-0.95695984,-16.126776,False,True,-1
1010,-28.177673,26.74041,False,True,-1
1011,-8.037093,12.507065,False,True,-1
1012,55.539005,6.0309687,False,True,-1
1013,-2.9341695,28.936049,False,True,-1
1014,-10.457192,9.580537,False,True,-1
1015,-5.366219,19.545332,False,True,-1
1016,-23.139881,34.259132,False,True,-1
1017,-24.958853,-26.884998,False,True,-1
1018,8.250023,-45.530018,False,True,-1
1019,-45.33822,-8.312678,False,True,-1
1020,25.48529,29.996552,False,True,-1
1021,25.270185,25.465042,False,True,-1
1022,25.109343,21.047802,False,True,-1
1023,26.480448,30.524796,False,True,-1
1024,26.63013,27.56693,False,True,-1
1025,-16.737932,39.060036,False,True,-1
1026,-27.371027,15.046548,True,False,4
1027,-3.1992824,-17.379578,True,False,5
1028,-45.859097,-7.175323,True,False,3
1029,-28.527618,13.449958,True,False,4
1030,-1.7005078,-16.115622,True,False,5
1031,-22.415451,35.368916,True,False,4
1032,56.991764,15.702994,True,False,3
1033,1.6108471,-16.83892,True,False,5
1034,52.45171,-0.10427357,True,False,3
1035,24.682053,25.553835,False,True,-1
1036,-45.077366,-9.039688,False,True,-1
1037,-3.355827,24.201366,False,True,-1
1038,14.184578,-48.048237,False,True,-1
1039,9.897001,-46.616634,False,True,-1
1040,-24.641851,32.584045,False,True,-1
1041,27.325779,30.027252,False,True,-1
1042,-14.617031,40.416534,False,True,-1
1043,9.637773,-45.981148,False,True,-1
1044,24.116766,-2.734885,False,True,-1
1045,0.6146568,-16.05517,False,True,-1
1046,-29.032269,26.215315,False,True,-1
1047,-7.722942,11.685484,False,True,-1
1048,56.04453,6.1707087,False,True,-1
1049,-3.0655327,28.867647,False,True,-1
1050,-10.944921,9.988647,False,True,-1
1051,-5.3219485,19.046082,False,True,-1
1052,-24.748299,32.18248,False,True,-1
1053,-24.663414,-26.66526,False,True,-1
1054,7.4847784,-44.59125,False,True,-1
1055,-45.732147,-8.098386,False,True,-1
1056,25.432629,29.138334,False,True,-1
1057,25.222847,24.70029,False,True,-1
1058,25.557808,19.78782,False,True,-1
1059,26.872572,29.841589,False,True,-1
1060,26.726786,25.216585,False,True,-1
1061,-18.947548,37.922916,False,True,-1
1062,-27.596107,12.231896,False,True,-1
1063,0.6146568,-16.05517,False,True,-1
1064,-46.865456,-5.8003917,False,True,-1
1065,-27.925625,13.17754,False,True,-1
1066,-0.8721458,-16.834589,False,True,-1
1067,-25.51572,30.590601,False,True,-1
1068,56.451107,16.296467,False,True,-1
1069,2.3216805,-16.702583,False,True,-1
1070,52.418728,2.026366,False,True,-1
1071,25.945013,24.972631,False,True,-1
1072,-45.083855,-9.2659235,False,True,-1
1073,-2.7994645,24.246166,False,True,-1
1074,12.654578,-47.83555,False,True,-1
1075,9.453172,-46.388546,False,True,-1
1076,-26.141722,30.840576,False,True,-1
1077,27.50522,29.603096,False,True,-1
1078,-14.923657,40.35529,False,True,-1
1079,6.5807734,-42.82542,False,True,-1
1080,-10.201799,-58.437355,True,False,1
1081,9.233241,-16.968727,True,False,5
1082,-28.207624,21.243406,True,False,4
1083,57.945026,17.674423,True,False,3
1084,-27.726635,10.272697,True,False,4
1085,-27.603415,21.591537,True,False,4
1086,-25.782084,6.975545,True,False,4
1087,-10.923127,-56.106655,True,False,1
1088,24.627144,8.458722,True,False,0
1089,-4.978379,29.298254,False,True,-1
1090,19.943062,11.9825,False,True,-1
1091,-3.7411153,-17.272251,False,True,-1
1092,24.871794,20.337772,False,True,-1
1093,23.489489,15.4110565,False,True,-1
1094,-1.0709668,-50.304447,False,True,-1
1095,8.549841,-47.686592,False,True,-1
1096,23.573114,17.6534,False,True,-1
1097,54.204685,4.276795,False,True,-1
1098,23.209602,-3.5205865,False,True,-1
1099,-6.856539,11.100873,False,True,-1
1100,-0.46430165,-45.594234,False,True,-1
1101,57.459827,15.165136,False,True,-1
1102,2.3592577,-16.317278,False,True,-1
1103,-6.1711674,-16.992231,False,True,-1
1104,-10.9494,9.706765,False,True,-1
1105,55.82304,8.218296,False,True,-1
1106,-7.123878,-17.183659,False,True,-1
1107,-23.168537,-25.378284,False,True,-1
1108,-27.591265,31.215593,False,True,-1
1109,-46.315926,-6.568808,False,True,-1
1110,-6.5387383,36.463036,False,True,-1
1111,-4.999877,32.299755,False,True,-1
1112,4.1699514,-41.603764,False,True,-1
1113,-7.6841865,37.869534,False,True,-1
1114,10.259128,-45.943577,False,True,-1
1115,-15.688264,-19.61323,False,True,-1
1116,-27.713917,9.908013,False,True,-1
1117,24.830635,0.6771626,False,True,-1
1118,56.16408,7.1114507,False,True,-1
1119,-26.85298,10.844738,False,True,-1
1120,-4.496402,-53.471127,False,True,-1
1121,-25.779152,28.923296,False,True,-1
1122,25.026247,-6.082593,False,True,-1
1123,-8.72206,14.82441,False,True,-1
1124,-24.935448,27.39157,False,True,-1
1125,25.071848,22.961227,False,True,-1
1126,-16.766157,-21.53149,False,True,-1
1127,-46.353653,-5.7961507,False,True,-1
1128,-7.2735624,37.19224,False,True,-1
1129,51.797813,-5.099883,False,True,-1
1130,-11.7348175,-20.21478,False,True,-1
1131,-8.252163,37.83067,False,True,-1
1132,49.65061,-8.125563,False,True,-1
1133,5.136395,-41.753845,False,True,-1
1134,-11.281052,5.1975923,True,False,2
1135,24.171177,-0.017666178,True,False,0
1136,-3.76944,19.206821,True,False,2
1137,-27.672035,11.928105,True,False,4
1138,24.969229,2.0905313,True,False,0
1139,-4.0826597,25.797619,True,False,2
1140,-11.110289,-56.11212,True,False,1
1141,-6.0757756,18.99058,True,False,2
1142,23.277851,17.026684,True,False,0
1143,24.492067,20.867624,False,True,-1
1144,-14.442353,-19.529402,False,True,-1
1145,-46.72903,-5.877498,False,True,-1
1146,-16.589758,38.37502,False,True,-1
1147,51.606285,-4.28709,False,True,-1
1148,-8.777469,-18.4263,False,True,-1
1149,11.268302,-47.791847,False,True,-1
1150,51.20476,-5.810937,False,True,-1
1151,1.7863424,-49.47813,False,True,-1
1152,-10.666358,5.3290915,False,True,-1
1153,24.647367,-0.7366276,False,True,-1
1154,-3.915665,18.822554,False,True,-1
1155,-27.704004,11.706959,False,True,-1
1156,24.706081,1.7476242,False,True,-1
1157,-4.3738103,25.830954,False,True,-1
1158,-11.533471,-56.498024,False,True,-1
1159,-6.3974004,18.186857,False,True,-1
1160,23.277851,17.026684,False,True,-1
1161,24.492075,20.867636,False,True,-1
1162,-14.006383,-19.62369,False,True,-1
1163,-46.44343,-5.699127,False,True,-1
1164,-16.682459,38.691917,False,True,-1
1165,52.316563,-4.4657283,False,True,-1
1166,-8.047271,-18.445438,False,True,-1
1167,11.268302,-47.79185,False,True,-1
1168,51.07119,-4.996984,False,True,-1
1169,1.8109899,-48.75796,False,True,-1
1170,-28.515898,9.0491085,False,True,-1
1171,-6.474541,-58.146698,False,True,-1
1172,21.120676,9.760653,False,True,-1
1173,57.85136,15.417155,False,True,-1
1174,-5.6892004,-55.88016,False,True,-1
1175,-27.962084,25.571386,False,True,-1
1176,-25.818386,7.328871,False,True,-1
1177,55.573067,9.8486595,False,True,-1
1178,-1.721435,-16.098759,False,True,-1
1179,-2.5670543,30.849669,False,True,-1
1180,-2.2151895,26.831919,False,True,-1
1181,0.8650142,-43.927845,False,True,-1
1182,25.300364,23.313408,False,True,-1
1183,-14.048525,-20.254578,False,True,-1
1184,-8.047271,-18.445438,False,True,-1
1185,-7.2001863,37.39071,False,True,-1
1186,7.28923,-44.03389,False,True,-1
1187,-10.018936,-18.604462,False,True,-1
1188,-10.668705,5.033683,True,False,2
1189,24.999018,-2.0347126,True,False,0
1190,-28.582531,23.437798,True,False,4
1191,-27.30882,10.236689,True,False,4
1192,24.501661,1.4009718,True,False,0
1193,53.893963,1.9830794,True,False,3
1194,-10.485089,9.309181,True,False,2
1195,-7.1511054,16.758541,True,False,2
1196,52.657104,-1.7071104,True,False,3
1197,7.143685,-44.382084,False,True,-1
1198,-27.897095,25.96783,False,True,-1
1199,22.305954,8.670246,False,True,-1
1200,-5.602226,31.195297,False,True,-1
1201,-5.596355,26.95485,False,True,-1
1202,24.065275,11.015896,False,True,-1
1203,9.896997,-46.616642,False,True,-1
1204,3.5313752,-46.894978,False,True,-1
1205,53.979393,4.617727,False,True,-1
1206,7.830926,-16.569292,False,True,-1
1207,3.3236802,-16.629984,False,True,-1
1208,55.539005,6.0309687,False,True,-1
1209,-10.46273,11.545744,False,True,-1
1210,-5.20187,-55.20206,False,True,-1
1211,-1.6968046,-52.572052,False,True,-1
1212,-12.254203,6.371601,False,True,-1
1213,6.4469123,-16.458132,False,True,-1
1214,52.595413,2.2239954,False,True,-1
1215,25.030544,23.713526,False,True,-1
1216,-16.627657,-20.862421,False,True,-1
1217,-11.054842,-18.641827,False,True,-1
1218,25.74526,29.209438,False,True,-1
1219,-18.958986,37.510876,False,True,-1
1220,53.36546,-0.7280718,False,True,-1
1221,-23.194397,-24.453606,False,True,-1
1222,-15.558796,40.10759,False,True,-1
1223,8.128172,-44.335186,False,True,-1
1224,-27.017693,7.5670214,False,True,-1
1225,-27.569263,12.509625,False,True,-1
1226,20.711802,9.812432,False,True,-1
1227,57.392918,16.829475,False,True,-1
1228,56.307682,10.296542,False,True,-1
1229,-4.629113,-16.727089,False,True,-1
1230,11.348648,-17.469568,False,True,-1
1231,-7.5569134,-55.835125,False,True,-1
1232,-25.279043,30.396883,False,True,-1
1233,-20.664843,35.73017,False,True,-1
1234,2.3661082,-41.210697,False,True,-1
1235,-3.7404754,21.101015,False,True,-1
1236,50.718693,-8.358177,False,True,-1
1237,-15.11893,-21.030102,False,True,-1
1238,24.616224,11.741509,False,True,-1
1239,11.983576,-47.961277,False,True,-1
1240,-6.2673035,32.17903,False,True,-1
1241,23.12064,16.674543,False,True,-1
1242,-27.545403,13.777624,True,False,4
1243,56.05559,8.646782,True,False,3
1244,-46.024734,-8.361785,True,False,3
1245,56.307682,10.296542,True,False,3
1246,55.54425,5.034501,True,False,3
1247,5.10287,-43.04027,True,False,1
1248,5.819669,-16.836697,True,False,5
1249,-4.5624204,-16.372599,True,False,5
1250,-6.743381,31.231686,True,False,2
1251,-19.378109,-23.207977,False,True,-1
1252,1.3732479,-41.62777,False,True,-1
1253,-7.1870327,13.421647,False,True,-1
1254,-20.26368,36.68184,False,True,-1
1255,-11.353757,-19.165297,False,True,-1
1256,25.243843,6.3609076,False,True,-1
1257,-15.734901,-20.76786,False,True,-1
1258,-6.2348127,27.619352,False,True,-1
1259,24.91376,7.570038,False,True,-1
1260,23.893328,-5.5094647,False,True,-1
1261,-5.8730154,-59.373657,False,True,-1
1262,-27.362371,21.578766,False,True,-1
1263,-26.589775,7.974305,False,True,-1
1264,23.788382,1.3359892,False,True,-1
1265,-7.8334513,19.415482,False,True,-1
1266,-12.554573,5.164952,False,True,-1
1267,-8.389256,15.368813,False,True,-1
1268,-25.403406,27.62776,False,True,-1
1269,6.2398114,-42.5702,False,True,-1
1270,-46.567215,-7.892758,False,True,-1
1271,-26.507015,24.577263,False,True,-1
1272,-19.556967,39.162086,False,True,-1
1273,-6.063353,27.418825,False,True,-1
1274,23.667515,14.975454,False,True,-1
1275,12.281702,-47.1127,False,True,-1
1276,51.977592,-3.691017,False,True,-1
1277,53.229073,1.449778,False,True,-1
1278,-9.446426,8.937939,False,True,-1
1279,5.02305,-16.015387,False,True,-1
1280,55.766094,9.4169,False,True,-1
1281,-10.700779,10.480695,False,True,-1
1282,-7.294746,-55.69405,False,True,-1
1283,-4.018006,-54.57501,False,True,-1
1284,-12.092563,-56.817963,False,True,-1
1285,6.8412457,-16.997734,False,True,-1
1286,52.36055,3.2938702,False,True,-1
1287,25.496786,20.824379,False,True,-1
1288,-13.012729,-19.249199,False,True,-1
1289,20.595137,11.16076,False,True,-1
1290,26.023918,25.906778,False,True,-1
1291,-21.745153,36.12111,False,True,-1
1292,23.33647,13.6214,False,True,-1
1293,-19.5435,-22.413254,False,True,-1
1294,-19.176239,38.082436,False,True,-1
1295,2.7135396,-50.11433,False,True,-1
